measureID,Appliances,lights
10986,60,0
10987,60,0
10988,70,0
10989,60,0
10990,60,0
10991,50,0
10992,60,0
10993,50,0
10994,60,0
10995,60,0
10996,70,0
10997,60,0
10998,60,0
10999,70,0
11000,60,0
11001,60,0
11002,50,0
11003,60,0
11004,60,0
11005,60,0
11006,70,0
11007,50,0
11008,70,0
11009,60,0
11010,60,0
11011,50,0
11012,60,0
11013,60,0
11014,50,0
11015,70,0
11016,60,0
11017,60,0
11018,60,0
11019,60,0
11020,50,0
11021,60,0
11022,50,0
11023,60,0
11024,50,0
11025,40,0
11026,50,0
11027,40,0
11028,60,0
11029,70,0
11030,50,0
11031,60,0
11032,70,0
11033,60,0
11034,70,0
11035,70,0
11036,120,0
11037,60,0
11038,70,0
11039,60,10
11040,60,0
11041,90,0
11042,60,0
11043,60,0
11044,60,10
11045,140,10
11046,110,30
11047,100,20
11048,90,20
11049,110,20
11050,90,10
11051,230,0
11052,210,0
11053,170,0
11054,380,0
11055,210,0
11056,150,0
11057,100,0
11058,270,0
11059,130,0
11060,100,0
11061,130,0
11062,100,0
11063,100,0
11064,100,0
11065,70,0
11066,80,0
11067,80,0
11068,440,0
11069,430,0
11070,320,0
11071,300,0
11072,270,0
11073,290,10
11074,280,0
11075,250,0
11076,190,0
11077,100,0
11078,90,0
11079,80,10
11080,80,0
11081,400,0
11082,660,10
11083,310,0
11084,110,0
11085,110,0
11086,100,0
11087,100,0
11088,100,0
11089,100,0
11090,110,0
11091,140,0
11092,620,0
11093,580,0
11094,350,0
11095,100,10
11096,130,0
11097,240,0
11098,250,0
11099,330,10
11100,260,0
11101,120,10
11102,500,0
11103,110,0
11104,120,0
11105,120,0
11106,110,0
11107,110,0
11108,420,0
11109,330,0
11110,100,0
11111,100,0
11112,90,0
11113,80,10
11114,70,0
11115,80,0
11116,90,0
11117,90,0
11118,80,10
11119,80,0
11120,50,0
11121,60,0
11122,50,0
11123,50,0
11124,50,0
11125,40,0
11126,40,0
11127,40,10
11128,40,0
11129,50,0
11130,60,0
11131,50,0
11132,60,0
11133,50,0
11134,50,0
11135,70,0
11136,60,10
11137,70,0
11138,50,0
11139,70,0
11140,50,0
11141,60,0
11142,50,0
11143,50,0
11144,60,0
11145,60,10
11146,60,0
11147,60,0
11148,70,0
11149,60,0
11150,60,0
11151,40,0
11152,60,0
11153,50,0
11154,50,0
11155,70,0
11156,50,0
11157,70,0
11158,50,0
11159,70,0
11160,60,0
11161,80,0
11162,60,0
11163,50,10
11164,60,0
11165,50,0
11166,60,0
11167,40,0
11168,30,0
11169,40,0
11170,40,0
11171,60,0
11172,60,0
11173,70,0
11174,50,0
11175,70,0
11176,60,0
11177,60,0
11178,60,0
11179,60,0
11180,50,0
11181,70,0
11182,80,0
11183,80,0
11184,90,0
11185,100,0
11186,100,0
11187,100,0
11188,70,0
11189,80,0
11190,70,0
11191,80,0
11192,80,0
11193,80,0
11194,90,0
11195,80,0
11196,80,0
11197,60,0
11198,50,0
11199,60,0
11200,50,0
11201,70,0
11202,80,0
11203,90,0
11204,160,0
11205,90,0
11206,120,0
11207,80,0
11208,80,0
11209,90,0
11210,100,0
11211,110,0
11212,130,0
11213,120,0
11214,120,0
11215,100,10
11216,120,0
11217,110,0
11218,110,0
11219,110,0
11220,100,0
11221,110,0
11222,110,0
11223,110,0
11224,110,0
11225,110,0
11226,100,10
11227,110,20
11228,110,30
11229,90,20
11230,90,20
11231,70,20
11232,260,30
11233,390,20
11234,320,20
11235,100,20
11236,350,0
11237,480,0
11238,120,0
11239,100,0
11240,100,0
11241,120,20
11242,110,20
11243,110,30
11244,110,20
11245,110,20
11246,120,20
11247,130,30
11248,140,20
11249,130,0
11250,140,0
11251,140,0
11252,140,0
11253,130,0
11254,130,0
11255,120,0
11256,130,0
11257,100,0
11258,90,0
11259,100,0
11260,90,10
11261,80,20
11262,80,20
11263,90,20
11264,60,30
11265,60,20
11266,50,20
11267,60,20
11268,50,20
11269,60,20
11270,80,30
11271,70,20
11272,70,20
11273,70,20
11274,70,20
11275,60,30
11276,70,20
11277,60,10
11278,70,0
11279,70,0
11280,60,0
11281,60,0
11282,60,0
11283,60,0
11284,50,0
11285,60,0
11286,50,0
11287,60,0
11288,70,0
11289,60,0
11290,70,0
11291,50,0
11292,60,0
11293,50,0
11294,60,0
11295,50,0
11296,70,0
11297,50,0
11298,70,0
11299,60,0
11300,60,0
11301,60,0
11302,50,0
11303,60,0
11304,50,0
11305,60,0
11306,80,0
11307,40,10
11308,40,0
11309,50,0
11310,50,0
11311,50,0
11312,60,0
11313,60,0
11314,60,10
11315,70,0
11316,70,0
11317,70,0
11318,50,0
11319,60,0
11320,50,10
11321,60,0
11322,60,0
11323,50,10
11324,110,0
11325,70,0
11326,80,0
11327,90,0
11328,100,0
11329,80,0
11330,80,0
11331,80,0
11332,50,0
11333,90,0
11334,120,0
11335,90,0
11336,110,0
11337,70,0
11338,110,0
11339,110,10
11340,100,10
11341,90,0
11342,100,0
11343,100,0
11344,110,0
11345,100,0
11346,100,0
11347,170,0
11348,90,0
11349,70,0
11350,80,0
11351,110,20
11352,110,20
11353,110,20
11354,100,30
11355,100,20
11356,100,20
11357,100,20
11358,80,30
11359,80,20
11360,80,20
11361,80,20
11362,110,30
11363,90,20
11364,90,20
11365,80,20
11366,90,0
11367,80,0
11368,90,0
11369,90,0
11370,100,0
11371,80,0
11372,60,0
11373,60,0
11374,60,0
11375,50,0
11376,60,0
11377,70,0
11378,90,0
11379,80,0
11380,90,0
11381,90,0
11382,100,0
11383,90,0
11384,90,0
11385,120,0
11386,440,0
11387,220,10
11388,210,0
11389,330,10
11390,220,10
11391,120,0
11392,90,0
11393,100,0
11394,110,0
11395,100,0
11396,360,0
11397,400,0
11398,100,0
11399,120,0
11400,100,0
11401,120,0
11402,70,0
11403,50,0
11404,60,0
11405,60,0
11406,50,10
11407,70,20
11408,60,20
11409,60,20
11410,70,20
11411,50,30
11412,60,10
11413,60,10
11414,60,0
11415,60,0
11416,60,0
11417,50,0
11418,50,0
11419,30,0
11420,30,0
11421,20,0
11422,40,0
11423,50,0
11424,60,0
11425,50,0
11426,60,0
11427,50,0
11428,50,0
11429,50,0
11430,50,0
11431,60,0
11432,50,0
11433,60,0
11434,50,0
11435,50,0
11436,50,0
11437,50,0
11438,50,0
11439,50,0
11440,70,0
11441,50,0
11442,60,0
11443,50,0
11444,50,0
11445,50,0
11446,40,0
11447,50,0
11448,50,0
11449,90,0
11450,60,0
11451,50,10
11452,20,0
11453,40,10
11454,30,0
11455,50,0
11456,50,0
11457,50,0
11458,60,0
11459,60,0
11460,60,0
11461,80,0
11462,60,0
11463,40,0
11464,50,0
11465,50,20
11466,70,20
11467,80,30
11468,70,20
11469,70,20
11470,50,0
11471,50,0
11472,70,0
11473,60,0
11474,50,0
11475,50,0
11476,100,0
11477,80,0
11478,90,0
11479,90,0
11480,90,0
11481,90,0
11482,90,0
11483,80,0
11484,80,0
11485,100,0
11486,90,0
11487,80,0
11488,100,0
11489,90,0
11490,100,0
11491,90,10
11492,100,20
11493,90,20
11494,100,30
11495,100,20
11496,150,0
11497,140,0
11498,90,0
11499,80,0
11500,90,0
11501,80,0
11502,100,0
11503,110,0
11504,110,0
11505,120,0
11506,110,0
11507,80,0
11508,110,0
11509,90,0
11510,110,0
11511,100,0
11512,110,0
11513,110,0
11514,100,0
11515,90,0
11516,90,0
11517,90,0
11518,80,0
11519,100,0
11520,90,0
11521,80,0
11522,70,0
11523,90,0
11524,430,0
11525,440,0
11526,110,10
11527,90,10
11528,90,0
11529,110,0
11530,90,0
11531,120,10
11532,100,0
11533,100,0
11534,90,0
11535,120,0
11536,110,0
11537,120,0
11538,120,0
11539,120,0
11540,140,0
11541,110,0
11542,120,0
11543,90,0
11544,70,0
11545,40,10
11546,40,0
11547,40,0
11548,30,10
11549,60,0
11550,50,0
11551,50,0
11552,50,0
11553,60,0
11554,50,0
11555,60,0
11556,60,0
11557,70,0
11558,50,0
11559,60,0
11560,40,0
11561,50,0
11562,50,0
11563,60,0
11564,60,0
11565,60,0
11566,50,0
11567,50,0
11568,50,0
11569,30,0
11570,30,0
11571,20,0
11572,30,0
11573,60,0
11574,60,0
11575,60,0
11576,60,0
11577,50,0
11578,50,0
11579,50,0
11580,50,0
11581,50,0
11582,60,0
11583,60,0
11584,50,0
11585,50,0
11586,50,0
11587,50,0
11588,60,0
11589,40,0
11590,60,0
11591,50,0
11592,50,0
11593,60,0
11594,40,0
11595,30,0
11596,20,0
11597,30,0
11598,50,0
11599,60,0
11600,60,0
11601,50,0
11602,60,0
11603,40,0
11604,60,0
11605,70,0
11606,60,0
11607,80,0
11608,70,0
11609,60,0
11610,50,10
11611,60,0
11612,370,0
11613,50,0
11614,60,0
11615,40,0
11616,50,0
11617,60,0
11618,110,0
11619,110,0
11620,100,0
11621,110,0
11622,100,0
11623,90,0
11624,380,0
11625,440,0
11626,110,0
11627,90,0
11628,70,0
11629,50,0
11630,40,0
11631,50,0
11632,50,0
11633,50,0
11634,50,0
11635,60,0
11636,60,0
11637,30,0
11638,40,0
11639,20,0
11640,30,0
11641,50,0
11642,50,0
11643,60,0
11644,50,0
11645,60,0
11646,50,0
11647,60,0
11648,40,0
11649,40,0
11650,60,0
11651,50,0
11652,60,0
11653,50,0
11654,50,0
11655,50,0
11656,50,0
11657,50,0
11658,40,0
11659,60,0
11660,50,0
11661,50,0
11662,50,0
11663,40,0
11664,20,0
11665,20,0
11666,30,0
11667,50,0
11668,60,0
11669,60,0
11670,50,0
11671,50,0
11672,50,0
11673,40,0
11674,50,0
11675,50,0
11676,50,0
11677,60,0
11678,50,0
11679,60,0
11680,50,0
11681,40,0
11682,50,0
11683,40,0
11684,50,0
11685,50,0
11686,30,0
11687,30,0
11688,30,0
11689,40,0
11690,60,0
11691,50,0
11692,40,0
11693,60,0
11694,50,0
11695,50,0
11696,60,0
11697,40,0
11698,50,0
11699,50,0
11700,50,0
11701,40,0
11702,60,0
11703,50,0
11704,60,0
11705,50,0
11706,40,0
11707,50,0
11708,30,0
11709,20,0
11710,40,0
11711,40,0
11712,70,0
11713,50,0
11714,50,0
11715,40,0
11716,50,0
11717,50,0
11718,40,0
11719,60,0
11720,50,0
11721,70,0
11722,50,0
11723,50,0
11724,50,0
11725,50,0
11726,40,0
11727,50,0
11728,60,0
11729,40,0
11730,40,0
11731,30,0
11732,30,0
11733,50,0
11734,40,0
11735,50,0
11736,60,0
11737,50,0
11738,60,0
11739,50,0
11740,50,0
11741,50,0
11742,40,0
11743,50,0
11744,50,0
11745,50,0
11746,50,0
11747,60,0
11748,50,0
11749,50,0
11750,40,0
11751,20,0
11752,30,0
11753,30,0
11754,50,0
11755,60,0
11756,50,0
11757,50,0
11758,60,0
11759,40,0
11760,50,0
11761,50,0
11762,50,0
11763,50,0
11764,60,0
11765,50,0
11766,50,0
11767,50,0
11768,40,0
11769,50,0
11770,40,0
11771,30,0
11772,40,0
11773,30,0
11774,40,0
11775,50,0
11776,50,0
11777,50,0
11778,50,0
11779,50,0
11780,50,0
11781,60,0
11782,50,0
11783,50,0
11784,50,0
11785,40,0
11786,50,0
11787,50,0
11788,60,0
11789,70,0
11790,80,0
11791,70,0
11792,60,0
11793,40,0
11794,30,0
11795,30,0
11796,40,0
11797,70,0
11798,60,0
11799,60,0
11800,60,0
11801,60,0
11802,60,0
11803,50,0
11804,60,0
11805,60,0
11806,60,0
11807,70,0
11808,60,0
11809,60,0
11810,50,0
11811,50,0
11812,60,0
11813,50,0
11814,60,0
11815,70,0
11816,50,0
11817,40,0
11818,30,0
11819,40,0
11820,50,0
11821,60,0
11822,50,0
11823,70,0
11824,60,0
11825,60,0
11826,60,0
11827,50,0
11828,60,0
11829,60,0
11830,50,0
11831,50,0
11832,60,0
11833,70,0
11834,60,0
11835,60,0
11836,50,0
11837,50,0
11838,50,0
11839,30,0
11840,50,0
11841,30,0
11842,60,0
11843,60,0
11844,60,0
11845,50,0
11846,60,0
11847,50,0
11848,60,0
11849,60,0
11850,60,0
11851,60,0
11852,60,0
11853,50,0
11854,60,0
11855,50,0
11856,60,0
11857,60,0
11858,60,0
11859,60,0
11860,30,0
11861,40,0
11862,30,0
11863,50,0
11864,50,0
11865,70,0
11866,60,0
11867,70,0
11868,70,0
11869,50,0
11870,60,0
11871,50,0
11872,50,0
11873,50,0
11874,60,0
11875,60,0
11876,60,0
11877,70,0
11878,60,0
11879,60,0
11880,50,0
11881,40,0
11882,30,0
11883,50,0
11884,40,0
11885,70,0
11886,50,0
11887,50,0
11888,70,0
11889,50,0
11890,60,0
11891,60,0
11892,60,0
11893,60,0
11894,60,0
11895,50,0
11896,50,0
11897,60,0
11898,60,0
11899,50,0
11900,70,0
11901,40,0
11902,50,0
11903,30,0
11904,30,0
11905,60,0
11906,50,0
11907,60,0
11908,60,0
11909,70,0
11910,60,0
11911,60,0
11912,60,0
11913,50,0
11914,60,0
11915,50,0
11916,60,0
11917,60,0
11918,60,0
11919,70,0
11920,60,0
11921,50,0
11922,60,0
11923,50,0
11924,60,0
11925,50,0
11926,60,0
11927,70,0
11928,80,0
11929,80,0
11930,60,0
11931,70,0
11932,60,0
11933,80,0
11934,80,0
11935,90,0
11936,100,0
11937,90,0
11938,90,0
11939,90,0
11940,80,0
11941,90,0
11942,80,0
11943,80,0
11944,90,0
11945,90,0
11946,90,0
11947,90,0
11948,80,0
11949,90,0
11950,80,0
11951,90,0
11952,90,0
11953,90,0
11954,110,0
11955,110,0
11956,120,0
11957,90,0
11958,90,0
11959,100,0
11960,90,0
11961,110,0
11962,120,0
11963,120,10
11964,130,0
11965,120,0
11966,100,0
11967,90,0
11968,90,10
11969,80,0
11970,120,0
11971,110,0
11972,130,0
11973,120,0
11974,110,0
11975,120,0
11976,120,10
11977,110,0
11978,100,0
11979,100,10
11980,90,0
11981,90,10
11982,100,0
11983,90,0
11984,100,0
11985,80,0
11986,50,10
11987,60,0
11988,50,0
11989,60,0
11990,70,0
11991,70,10
11992,60,0
11993,60,0
11994,60,0
11995,50,0
11996,60,0
11997,50,10
11998,70,0
11999,70,0
12000,50,0
12001,60,0
12002,60,0
12003,60,0
12004,50,0
12005,60,0
12006,50,10
12007,60,0
12008,30,0
12009,50,0
12010,40,0
12011,40,0
12012,60,0
12013,60,0
12014,50,0
12015,60,0
12016,50,0
12017,60,0
12018,60,0
12019,60,0
12020,70,0
12021,60,0
12022,60,0
12023,50,0
12024,50,0
12025,60,0
12026,50,0
12027,50,0
12028,60,0
12029,60,0
12030,60,0
12031,60,0
12032,70,0
12033,50,0
12034,60,20
12035,50,10
12036,60,0
12037,90,20
12038,60,10
12039,210,10
12040,370,10
12041,150,30
12042,60,10
12043,90,20
12044,70,0
12045,80,10
12046,60,0
12047,50,10
12048,70,0
12049,250,0
12050,750,10
12051,530,0
12052,320,10
12053,270,0
12054,290,10
12055,300,0
12056,240,10
12057,220,10
12058,120,0
12059,120,10
12060,380,0
12061,720,10
12062,470,0
12063,350,0
12064,320,0
12065,260,0
12066,270,0
12067,140,0
12068,150,10
12069,790,0
12070,730,0
12071,380,10
12072,320,10
12073,360,0
12074,280,10
12075,320,10
12076,270,0
12077,180,10
12078,110,10
12079,560,0
12080,630,10
12081,400,10
12082,300,0
12083,310,10
12084,320,0
12085,270,10
12086,210,0
12087,100,0
12088,720,10
12089,900,0
12090,760,0
12091,700,0
12092,660,0
12093,440,0
12094,450,10
12095,310,20
12096,330,20
12097,270,30
12098,260,20
12099,260,30
12100,260,10
12101,270,0
12102,280,0
12103,150,10
12104,120,0
12105,150,0
12106,140,10
12107,190,0
12108,120,0
12109,120,0
12110,90,0
12111,110,0
12112,100,0
12113,110,0
12114,100,0
12115,90,0
12116,100,0
12117,90,0
12118,100,0
12119,80,0
12120,100,10
12121,80,0
12122,60,0
12123,50,0
12124,70,0
12125,60,0
12126,60,0
12127,60,0
12128,80,0
12129,80,0
12130,70,0
12131,80,0
12132,70,0
12133,60,0
12134,70,0
12135,60,0
12136,60,0
12137,60,0
12138,70,0
12139,60,0
12140,60,0
12141,50,0
12142,60,0
12143,50,0
12144,60,0
12145,50,0
12146,70,0
12147,60,0
12148,60,0
12149,60,0
12150,60,0
12151,70,0
12152,50,0
12153,60,0
12154,50,0
12155,60,0
12156,50,0
12157,60,0
12158,60,0
12159,70,0
12160,60,0
12161,60,0
12162,60,0
12163,60,0
12164,60,0
12165,50,0
12166,50,0
12167,50,0
12168,60,0
12169,60,0
12170,60,0
12171,60,0
12172,60,0
12173,60,0
12174,60,0
12175,60,0
12176,50,10
12177,60,0
12178,60,20
12179,70,20
12180,60,30
12181,60,20
12182,120,20
12183,100,0
12184,60,10
12185,100,0
12186,700,10
12187,620,0
12188,340,0
12189,280,10
12190,280,0
12191,260,0
12192,190,10
12193,110,0
12194,90,0
12195,70,10
12196,80,0
12197,80,0
12198,80,10
12199,80,0
12200,80,0
12201,90,10
12202,80,0
12203,70,10
12204,70,10
12205,80,0
12206,200,10
12207,390,10
12208,310,10
12209,130,0
12210,110,10
12211,140,10
12212,140,0
12213,120,10
12214,130,10
12215,100,0
12216,130,10
12217,750,0
12218,610,10
12219,360,10
12220,360,10
12221,310,20
12222,270,20
12223,270,10
12224,240,10
12225,150,10
12226,100,10
12227,110,0
12228,100,0
12229,120,10
12230,100,0
12231,90,0
12232,240,10
12233,390,0
12234,180,0
12235,160,10
12236,250,0
12237,150,0
12238,150,0
12239,390,0
12240,380,10
12241,300,0
12242,260,0
12243,580,0
12244,730,0
12245,450,0
12246,310,0
12247,380,0
12248,460,0
12249,480,0
12250,500,0
12251,170,0
12252,410,0
12253,140,0
12254,90,0
12255,80,0
12256,90,0
12257,180,0
12258,410,10
12259,130,0
12260,90,10
12261,70,0
12262,80,10
12263,70,0
12264,70,10
12265,70,0
12266,70,10
12267,70,0
12268,50,0
12269,50,0
12270,70,10
12271,50,0
12272,50,0
12273,50,0
12274,50,0
12275,40,0
12276,60,0
12277,50,0
12278,60,10
12279,50,0
12280,60,0
12281,60,0
12282,50,0
12283,50,0
12284,50,0
12285,50,0
12286,50,0
12287,50,10
12288,60,0
12289,60,0
12290,50,0
12291,50,0
12292,60,0
12293,40,0
12294,60,0
12295,40,0
12296,50,0
12297,50,0
12298,50,10
12299,60,0
12300,60,0
12301,50,0
12302,60,0
12303,40,0
12304,50,0
12305,50,0
12306,50,0
12307,50,0
12308,60,0
12309,50,0
12310,60,0
12311,50,0
12312,60,0
12313,50,0
12314,50,0
12315,40,0
12316,50,0
12317,40,0
12318,60,0
12319,50,0
12320,60,0
12321,50,0
12322,70,0
12323,70,0
12324,70,0
12325,100,0
12326,60,10
12327,60,0
12328,70,30
12329,90,20
12330,70,30
12331,180,30
12332,210,20
12333,130,30
12334,80,20
12335,80,20
12336,80,0
12337,70,0
12338,90,0
12339,60,0
12340,60,10
12341,80,0
12342,80,0
12343,70,0
12344,60,0
12345,90,10
12346,100,0
12347,80,0
12348,100,20
12349,90,20
12350,70,0
12351,70,0
12352,60,0
12353,60,0
12354,60,0
12355,60,10
12356,140,0
12357,120,0
12358,90,10
12359,110,0
12360,100,20
12361,110,20
12362,90,30
12363,100,20
12364,110,20
12365,110,30
12366,110,20
12367,110,20
12368,120,20
12369,100,20
12370,120,0
12371,100,10
12372,100,0
12373,90,0
12374,90,0
12375,80,0
12376,90,0
12377,70,0
12378,110,0
12379,70,0
12380,90,0
12381,100,0
12382,90,0
12383,110,0
12384,150,0
12385,130,0
12386,110,0
12387,100,0
12388,90,0
12389,100,0
12390,240,0
12391,470,0
12392,100,0
12393,100,0
12394,420,0
12395,320,10
12396,100,10
12397,110,10
12398,150,20
12399,160,30
12400,140,20
12401,130,30
12402,130,20
12403,130,30
12404,110,20
12405,120,30
12406,130,20
12407,130,30
12408,110,10
12409,80,10
12410,30,0
12411,50,0
12412,40,0
12413,60,0
12414,50,0
12415,50,0
12416,50,0
12417,50,10
12418,50,0
12419,50,0
12420,60,0
12421,50,0
12422,70,0
12423,50,0
12424,60,0
12425,40,0
12426,60,0
12427,50,0
12428,60,0
12429,50,0
12430,60,0
12431,60,0
12432,50,0
12433,60,0
12434,40,0
12435,50,0
12436,50,0
12437,50,0
12438,60,0
12439,60,0
12440,60,0
12441,50,0
12442,60,0
12443,50,0
12444,50,0
12445,50,0
12446,50,0
12447,50,0
12448,50,0
12449,30,0
12450,40,0
12451,30,0
12452,50,0
12453,50,0
12454,50,0
12455,60,0
12456,50,0
12457,60,0
12458,50,0
12459,60,0
12460,50,0
12461,60,0
12462,40,0
12463,50,0
12464,50,0
12465,50,0
12466,60,0
12467,70,0
12468,120,0
12469,70,0
12470,90,0
12471,60,0
12472,70,10
12473,80,10
12474,290,0
12475,70,0
12476,400,0
12477,70,0
12478,200,0
12479,220,0
12480,40,0
12481,40,0
12482,40,0
12483,60,0
12484,210,0
12485,390,0
12486,100,0
12487,50,0
12488,50,0
12489,40,0
12490,50,0
12491,40,0
12492,50,0
12493,60,0
12494,50,0
12495,50,0
12496,60,0
12497,50,0
12498,50,0
12499,40,0
12500,50,0
12501,50,0
12502,50,0
12503,50,0
12504,30,0
12505,30,0
12506,30,0
12507,40,0
12508,50,0
12509,50,0
12510,60,0
12511,60,0
12512,50,0
12513,50,0
12514,50,0
12515,50,0
12516,50,0
12517,50,0
12518,40,0
12519,60,0
12520,60,0
12521,50,0
12522,50,0
12523,50,0
12524,50,0
12525,50,0
12526,40,0
12527,50,0
12528,50,0
12529,50,0
12530,60,0
12531,50,0
12532,50,0
12533,40,0
12534,50,0
12535,40,0
12536,50,0
12537,50,0
12538,50,0
12539,60,0
12540,90,0
12541,90,0
12542,90,0
12543,110,0
12544,110,20
12545,130,20
12546,140,30
12547,110,0
12548,120,0
12549,130,0
12550,120,0
12551,120,0
12552,120,0
12553,120,0
12554,110,0
12555,80,0
12556,70,0
12557,70,10
12558,70,0
12559,70,0
12560,70,0
12561,50,0
12562,50,10
12563,50,0
12564,50,0
12565,50,0
12566,60,0
12567,40,0
12568,30,0
12569,20,0
12570,30,0
12571,70,0
12572,50,0
12573,60,0
12574,60,0
12575,60,0
12576,50,0
12577,50,0
12578,50,0
12579,40,0
12580,60,0
12581,50,0
12582,60,0
12583,60,0
12584,60,0
12585,50,0
12586,50,0
12587,50,0
12588,50,0
12589,50,0
12590,50,0
12591,60,0
12592,60,0
12593,50,0
12594,50,0
12595,60,0
12596,50,0
12597,40,0
12598,40,0
12599,40,0
12600,30,0
12601,40,0
12602,50,0
12603,60,0
12604,50,0
12605,50,0
12606,50,0
12607,50,0
12608,60,0
12609,60,0
12610,50,0
12611,50,0
12612,60,0
12613,50,0
12614,50,0
12615,50,0
12616,80,0
12617,110,0
12618,60,0
12619,50,0
12620,60,0
12621,40,10
12622,60,0
12623,60,0
12624,240,0
12625,330,0
12626,80,0
12627,50,0
12628,90,0
12629,100,0
12630,70,0
12631,110,0
12632,100,0
12633,110,0
12634,190,0
12635,480,0
12636,440,0
12637,280,0
12638,140,0
12639,100,0
12640,120,0
12641,160,0
12642,90,0
12643,100,0
12644,190,0
12645,130,0
12646,100,0
12647,200,0
12648,400,0
12649,190,0
12650,150,0
12651,130,0
12652,110,10
12653,140,0
12654,110,0
12655,110,0
12656,80,0
12657,70,0
12658,80,0
12659,90,0
12660,100,0
12661,100,10
12662,140,0
12663,720,0
12664,640,0
12665,330,0
12666,300,0
12667,300,0
12668,280,0
12669,330,10
12670,270,0
12671,260,10
12672,480,0
12673,330,0
12674,300,10
12675,440,0
12676,440,10
12677,760,0
12678,710,10
12679,390,20
12680,120,10
12681,140,10
12682,130,0
12683,140,10
12684,190,30
12685,150,20
12686,140,10
12687,140,0
12688,130,0
12689,130,0
12690,130,0
12691,150,0
12692,120,0
12693,130,0
12694,120,0
12695,120,0
12696,130,0
12697,90,0
12698,70,10
12699,60,10
12700,60,0
12701,40,10
12702,60,0
12703,40,0
12704,50,0
12705,60,0
12706,40,0
12707,40,10
12708,40,0
12709,40,0
12710,40,0
12711,40,0
12712,50,0
12713,40,0
12714,50,10
12715,50,0
12716,60,0
12717,50,0
12718,50,0
12719,50,0
12720,50,0
12721,50,0
12722,40,0
12723,50,10
12724,50,0
12725,60,0
12726,60,0
12727,40,0
12728,60,0
12729,50,0
12730,50,0
12731,50,0
12732,50,10
12733,50,0
12734,50,0
12735,60,0
12736,50,0
12737,60,0
12738,50,0
12739,50,0
12740,40,0
12741,50,0
12742,50,0
12743,40,0
12744,70,0
12745,50,0
12746,50,0
12747,60,0
12748,50,0
12749,50,0
12750,40,0
12751,50,0
12752,50,0
12753,40,0
12754,50,0
12755,60,0
12756,50,0
12757,60,0
12758,40,0
12759,30,0
12760,70,0
12761,40,0
12762,50,0
12763,50,0
12764,60,0
12765,210,0
12766,320,0
12767,70,0
12768,110,0
12769,130,0
12770,70,0
12771,60,0
12772,70,0
12773,70,0
12774,70,0
12775,60,0
12776,70,0
12777,230,0
12778,390,0
12779,100,0
12780,70,0
12781,80,0
12782,70,0
12783,80,0
12784,80,0
12785,70,0
12786,80,0
12787,80,0
12788,100,0
12789,110,10
12790,100,0
12791,100,0
12792,90,0
12793,100,0
12794,90,0
12795,90,0
12796,190,0
12797,370,0
12798,280,0
12799,130,0
12800,120,0
12801,100,0
12802,120,0
12803,120,0
12804,110,0
12805,110,0
12806,110,0
12807,120,0
12808,120,0
12809,160,0
12810,360,0
12811,410,0
12812,520,0
12813,430,0
12814,270,0
12815,190,0
12816,170,0
12817,140,0
12818,150,0
12819,110,0
12820,100,0
12821,100,0
12822,90,0
12823,100,0
12824,170,0
12825,250,10
12826,410,0
12827,460,10
12828,340,10
12829,110,0
12830,120,10
12831,130,10
12832,110,10
12833,80,10
12834,90,10
12835,80,10
12836,90,0
12837,90,10
12838,90,10
12839,90,10
12840,90,10
12841,80,0
12842,80,10
12843,90,10
12844,80,10
12845,80,0
12846,80,10
12847,50,0
12848,60,0
12849,50,0
12850,40,0
12851,30,0
12852,40,0
12853,50,0
12854,50,0
12855,50,0
12856,60,0
12857,60,0
12858,60,0
12859,60,0
12860,40,0
12861,60,0
12862,40,0
12863,50,0
12864,50,0
12865,50,0
12866,50,0
12867,50,0
12868,60,0
12869,60,0
12870,60,0
12871,50,0
12872,50,0
12873,50,0
12874,40,0
12875,60,0
12876,60,0
12877,60,0
12878,60,0
12879,50,0
12880,50,0
12881,50,0
12882,50,0
12883,50,0
12884,60,0
12885,40,0
12886,40,0
12887,30,0
12888,30,0
12889,40,0
12890,60,0
12891,50,0
12892,50,0
12893,60,0
12894,50,0
12895,60,0
12896,50,0
12897,60,0
12898,50,0
12899,50,0
12900,50,0
12901,40,0
12902,60,0
12903,60,0
12904,50,0
12905,70,0
12906,60,0
12907,90,0
12908,90,10
12909,50,0
12910,50,0
12911,190,0
12912,260,0
12913,140,10
12914,70,0
12915,70,0
12916,70,0
12917,70,0
12918,80,0
12919,70,0
12920,80,0
12921,100,0
12922,100,10
12923,350,0
12924,400,0
12925,60,0
12926,50,0
12927,60,0
12928,60,0
12929,60,0
12930,60,0
12931,60,10
12932,60,0
12933,60,0
12934,50,0
12935,60,0
12936,50,0
12937,60,0
12938,60,0
12939,60,0
12940,70,10
12941,60,0
12942,60,0
12943,60,0
12944,60,0
12945,50,0
12946,60,0
12947,60,0
12948,50,0
12949,50,0
12950,40,10
12951,50,0
12952,40,0
12953,60,0
12954,60,0
12955,50,0
12956,60,0
12957,50,0
12958,70,0
12959,60,0
12960,50,0
12961,70,0
12962,60,0
12963,90,10
12964,90,0
12965,110,0
12966,100,0
12967,110,0
12968,120,0
12969,200,0
12970,170,10
12971,140,0
12972,120,0
12973,130,0
12974,130,0
12975,120,0
12976,120,0
12977,120,10
12978,130,0
12979,120,0
12980,90,10
12981,110,0
12982,90,0
12983,100,0
