sampleID,timest
11124,2016-03-28 22:50:00
11125,2016-03-28 23:00:00
11126,2016-03-28 23:10:00
11127,2016-03-28 23:20:00
11128,2016-03-28 23:30:00
11129,2016-03-28 23:40:00
11130,2016-03-28 23:50:00
11131,2016-03-29 00:00:00
11132,2016-03-29 00:10:00
11133,2016-03-29 00:20:00
11134,2016-03-29 00:30:00
11135,2016-03-29 00:40:00
11136,2016-03-29 00:50:00
11137,2016-03-29 01:00:00
11138,2016-03-29 01:10:00
11139,2016-03-29 01:20:00
11140,2016-03-29 01:30:00
11141,2016-03-29 01:40:00
11142,2016-03-29 01:50:00
11143,2016-03-29 02:00:00
11144,2016-03-29 02:10:00
11145,2016-03-29 02:20:00
11146,2016-03-29 02:30:00
11147,2016-03-29 02:40:00
11148,2016-03-29 02:50:00
11149,2016-03-29 03:00:00
11150,2016-03-29 03:10:00
11151,2016-03-29 03:20:00
11152,2016-03-29 03:30:00
11153,2016-03-29 03:40:00
11154,2016-03-29 03:50:00
11155,2016-03-29 04:00:00
11156,2016-03-29 04:10:00
11157,2016-03-29 04:20:00
11158,2016-03-29 04:30:00
11159,2016-03-29 04:40:00
11160,2016-03-29 04:50:00
11161,2016-03-29 05:00:00
11162,2016-03-29 05:10:00
11163,2016-03-29 05:20:00
11164,2016-03-29 05:30:00
11165,2016-03-29 05:40:00
11166,2016-03-29 05:50:00
11167,2016-03-29 06:00:00
11168,2016-03-29 06:10:00
11169,2016-03-29 06:20:00
11170,2016-03-29 06:30:00
11171,2016-03-29 06:40:00
11172,2016-03-29 06:50:00
11173,2016-03-29 07:00:00
11174,2016-03-29 07:10:00
11175,2016-03-29 07:20:00
11176,2016-03-29 07:30:00
11177,2016-03-29 07:40:00
11178,2016-03-29 07:50:00
11179,2016-03-29 08:00:00
11180,2016-03-29 08:10:00
11181,2016-03-29 08:20:00
11182,2016-03-29 08:30:00
11183,2016-03-29 08:40:00
11184,2016-03-29 08:50:00
11185,2016-03-29 09:00:00
11186,2016-03-29 09:10:00
11187,2016-03-29 09:20:00
11188,2016-03-29 09:30:00
11189,2016-03-29 09:40:00
11190,2016-03-29 09:50:00
11191,2016-03-29 10:00:00
11192,2016-03-29 10:10:00
11193,2016-03-29 10:20:00
11194,2016-03-29 10:30:00
11195,2016-03-29 10:40:00
11196,2016-03-29 10:50:00
11197,2016-03-29 11:00:00
11198,2016-03-29 11:10:00
11199,2016-03-29 11:20:00
11200,2016-03-29 11:30:00
11201,2016-03-29 11:40:00
11202,2016-03-29 11:50:00
11203,2016-03-29 12:00:00
11204,2016-03-29 12:10:00
11205,2016-03-29 12:20:00
11206,2016-03-29 12:30:00
11207,2016-03-29 12:40:00
11208,2016-03-29 12:50:00
11209,2016-03-29 13:00:00
11210,2016-03-29 13:10:00
11211,2016-03-29 13:20:00
11212,2016-03-29 13:30:00
11213,2016-03-29 13:40:00
11214,2016-03-29 13:50:00
11215,2016-03-29 14:00:00
11216,2016-03-29 14:10:00
11217,2016-03-29 14:20:00
11218,2016-03-29 14:30:00
11219,2016-03-29 14:40:00
11220,2016-03-29 14:50:00
11221,2016-03-29 15:00:00
11222,2016-03-29 15:10:00
11223,2016-03-29 15:20:00
11224,2016-03-29 15:30:00
11225,2016-03-29 15:40:00
11226,2016-03-29 15:50:00
11227,2016-03-29 16:00:00
11228,2016-03-29 16:10:00
11229,2016-03-29 16:20:00
11230,2016-03-29 16:30:00
11231,2016-03-29 16:40:00
11232,2016-03-29 16:50:00
11233,2016-03-29 17:00:00
11234,2016-03-29 17:10:00
11235,2016-03-29 17:20:00
11236,2016-03-29 17:30:00
11237,2016-03-29 17:40:00
11238,2016-03-29 17:50:00
11239,2016-03-29 18:00:00
11240,2016-03-29 18:10:00
11241,2016-03-29 18:20:00
11242,2016-03-29 18:30:00
11243,2016-03-29 18:40:00
11244,2016-03-29 18:50:00
11245,2016-03-29 19:00:00
11246,2016-03-29 19:10:00
11247,2016-03-29 19:20:00
11248,2016-03-29 19:30:00
11249,2016-03-29 19:40:00
11250,2016-03-29 19:50:00
11251,2016-03-29 20:00:00
11252,2016-03-29 20:10:00
11253,2016-03-29 20:20:00
11254,2016-03-29 20:30:00
11255,2016-03-29 20:40:00
11256,2016-03-29 20:50:00
11257,2016-03-29 21:00:00
11258,2016-03-29 21:10:00
11259,2016-03-29 21:20:00
11260,2016-03-29 21:30:00
11261,2016-03-29 21:40:00
11262,2016-03-29 21:50:00
11263,2016-03-29 22:00:00
11264,2016-03-29 22:10:00
11265,2016-03-29 22:20:00
11266,2016-03-29 22:30:00
11267,2016-03-29 22:40:00
11268,2016-03-29 22:50:00
11269,2016-03-29 23:00:00
11270,2016-03-29 23:10:00
11271,2016-03-29 23:20:00
11272,2016-03-29 23:30:00
11273,2016-03-29 23:40:00
11274,2016-03-29 23:50:00
11275,2016-03-30 00:00:00
11276,2016-03-30 00:10:00
11277,2016-03-30 00:20:00
11278,2016-03-30 00:30:00
11279,2016-03-30 00:40:00
11280,2016-03-30 00:50:00
11281,2016-03-30 01:00:00
11282,2016-03-30 01:10:00
11283,2016-03-30 01:20:00
11284,2016-03-30 01:30:00
11285,2016-03-30 01:40:00
11286,2016-03-30 01:50:00
11287,2016-03-30 02:00:00
11288,2016-03-30 02:10:00
11289,2016-03-30 02:20:00
11290,2016-03-30 02:30:00
11291,2016-03-30 02:40:00
11292,2016-03-30 02:50:00
11293,2016-03-30 03:00:00
11294,2016-03-30 03:10:00
11295,2016-03-30 03:20:00
11296,2016-03-30 03:30:00
11297,2016-03-30 03:40:00
11298,2016-03-30 03:50:00
11299,2016-03-30 04:00:00
11300,2016-03-30 04:10:00
11301,2016-03-30 04:20:00
11302,2016-03-30 04:30:00
11303,2016-03-30 04:40:00
11304,2016-03-30 04:50:00
11305,2016-03-30 05:00:00
11306,2016-03-30 05:10:00
11307,2016-03-30 05:20:00
11308,2016-03-30 05:30:00
11309,2016-03-30 05:40:00
11310,2016-03-30 05:50:00
11311,2016-03-30 06:00:00
11312,2016-03-30 06:10:00
11313,2016-03-30 06:20:00
11314,2016-03-30 06:30:00
11315,2016-03-30 06:40:00
11316,2016-03-30 06:50:00
11317,2016-03-30 07:00:00
11318,2016-03-30 07:10:00
11319,2016-03-30 07:20:00
11320,2016-03-30 07:30:00
11321,2016-03-30 07:40:00
11322,2016-03-30 07:50:00
11323,2016-03-30 08:00:00
11324,2016-03-30 08:10:00
11325,2016-03-30 08:20:00
11326,2016-03-30 08:30:00
11327,2016-03-30 08:40:00
11328,2016-03-30 08:50:00
11329,2016-03-30 09:00:00
11330,2016-03-30 09:10:00
11331,2016-03-30 09:20:00
11332,2016-03-30 09:30:00
11333,2016-03-30 09:40:00
11334,2016-03-30 09:50:00
11335,2016-03-30 10:00:00
11336,2016-03-30 10:10:00
11337,2016-03-30 10:20:00
11338,2016-03-30 10:30:00
11339,2016-03-30 10:40:00
11340,2016-03-30 10:50:00
11341,2016-03-30 11:00:00
11342,2016-03-30 11:10:00
11343,2016-03-30 11:20:00
11344,2016-03-30 11:30:00
11345,2016-03-30 11:40:00
11346,2016-03-30 11:50:00
11347,2016-03-30 12:00:00
11348,2016-03-30 12:10:00
11349,2016-03-30 12:20:00
11350,2016-03-30 12:30:00
11351,2016-03-30 12:40:00
11352,2016-03-30 12:50:00
11353,2016-03-30 13:00:00
11354,2016-03-30 13:10:00
11355,2016-03-30 13:20:00
11356,2016-03-30 13:30:00
11357,2016-03-30 13:40:00
11358,2016-03-30 13:50:00
11359,2016-03-30 14:00:00
11360,2016-03-30 14:10:00
11361,2016-03-30 14:20:00
11362,2016-03-30 14:30:00
11363,2016-03-30 14:40:00
11364,2016-03-30 14:50:00
11365,2016-03-30 15:00:00
11366,2016-03-30 15:10:00
11367,2016-03-30 15:20:00
11368,2016-03-30 15:30:00
11369,2016-03-30 15:40:00
11370,2016-03-30 15:50:00
11371,2016-03-30 16:00:00
11372,2016-03-30 16:10:00
11373,2016-03-30 16:20:00
11374,2016-03-30 16:30:00
11375,2016-03-30 16:40:00
11376,2016-03-30 16:50:00
11377,2016-03-30 17:00:00
11378,2016-03-30 17:10:00
11379,2016-03-30 17:20:00
11380,2016-03-30 17:30:00
11381,2016-03-30 17:40:00
11382,2016-03-30 17:50:00
11383,2016-03-30 18:00:00
11384,2016-03-30 18:10:00
11385,2016-03-30 18:20:00
11386,2016-03-30 18:30:00
11387,2016-03-30 18:40:00
11388,2016-03-30 18:50:00
11389,2016-03-30 19:00:00
11390,2016-03-30 19:10:00
11391,2016-03-30 19:20:00
11392,2016-03-30 19:30:00
11393,2016-03-30 19:40:00
11394,2016-03-30 19:50:00
11395,2016-03-30 20:00:00
11396,2016-03-30 20:10:00
11397,2016-03-30 20:20:00
11398,2016-03-30 20:30:00
11399,2016-03-30 20:40:00
11400,2016-03-30 20:50:00
11401,2016-03-30 21:00:00
11402,2016-03-30 21:10:00
11403,2016-03-30 21:20:00
11404,2016-03-30 21:30:00
11405,2016-03-30 21:40:00
11406,2016-03-30 21:50:00
11407,2016-03-30 22:00:00
11408,2016-03-30 22:10:00
11409,2016-03-30 22:20:00
11410,2016-03-30 22:30:00
11411,2016-03-30 22:40:00
11412,2016-03-30 22:50:00
11413,2016-03-30 23:00:00
11414,2016-03-30 23:10:00
11415,2016-03-30 23:20:00
11416,2016-03-30 23:30:00
11417,2016-03-30 23:40:00
11418,2016-03-30 23:50:00
11419,2016-03-31 00:00:00
11420,2016-03-31 00:10:00
11421,2016-03-31 00:20:00
11422,2016-03-31 00:30:00
11423,2016-03-31 00:40:00
11424,2016-03-31 00:50:00
11425,2016-03-31 01:00:00
11426,2016-03-31 01:10:00
11427,2016-03-31 01:20:00
11428,2016-03-31 01:30:00
11429,2016-03-31 01:40:00
11430,2016-03-31 01:50:00
11431,2016-03-31 02:00:00
11432,2016-03-31 02:10:00
11433,2016-03-31 02:20:00
11434,2016-03-31 02:30:00
11435,2016-03-31 02:40:00
11436,2016-03-31 02:50:00
11437,2016-03-31 03:00:00
11438,2016-03-31 03:10:00
11439,2016-03-31 03:20:00
11440,2016-03-31 03:30:00
11441,2016-03-31 03:40:00
11442,2016-03-31 03:50:00
11443,2016-03-31 04:00:00
11444,2016-03-31 04:10:00
11445,2016-03-31 04:20:00
11446,2016-03-31 04:30:00
11447,2016-03-31 04:40:00
11448,2016-03-31 04:50:00
11449,2016-03-31 05:00:00
11450,2016-03-31 05:10:00
11451,2016-03-31 05:20:00
11452,2016-03-31 05:30:00
11453,2016-03-31 05:40:00
11454,2016-03-31 05:50:00
11455,2016-03-31 06:00:00
11456,2016-03-31 06:10:00
11457,2016-03-31 06:20:00
11458,2016-03-31 06:30:00
11459,2016-03-31 06:40:00
11460,2016-03-31 06:50:00
11461,2016-03-31 07:00:00
11462,2016-03-31 07:10:00
11463,2016-03-31 07:20:00
11464,2016-03-31 07:30:00
11465,2016-03-31 07:40:00
11466,2016-03-31 07:50:00
11467,2016-03-31 08:00:00
11468,2016-03-31 08:10:00
11469,2016-03-31 08:20:00
11470,2016-03-31 08:30:00
11471,2016-03-31 08:40:00
11472,2016-03-31 08:50:00
11473,2016-03-31 09:00:00
11474,2016-03-31 09:10:00
11475,2016-03-31 09:20:00
11476,2016-03-31 09:30:00
11477,2016-03-31 09:40:00
11478,2016-03-31 09:50:00
11479,2016-03-31 10:00:00
11480,2016-03-31 10:10:00
11481,2016-03-31 10:20:00
11482,2016-03-31 10:30:00
11483,2016-03-31 10:40:00
11484,2016-03-31 10:50:00
11485,2016-03-31 11:00:00
11486,2016-03-31 11:10:00
11487,2016-03-31 11:20:00
11488,2016-03-31 11:30:00
11489,2016-03-31 11:40:00
11490,2016-03-31 11:50:00
11491,2016-03-31 12:00:00
11492,2016-03-31 12:10:00
11493,2016-03-31 12:20:00
11494,2016-03-31 12:30:00
11495,2016-03-31 12:40:00
11496,2016-03-31 12:50:00
11497,2016-03-31 13:00:00
11498,2016-03-31 13:10:00
11499,2016-03-31 13:20:00
11500,2016-03-31 13:30:00
11501,2016-03-31 13:40:00
11502,2016-03-31 13:50:00
11503,2016-03-31 14:00:00
11504,2016-03-31 14:10:00
11505,2016-03-31 14:20:00
11506,2016-03-31 14:30:00
11507,2016-03-31 14:40:00
11508,2016-03-31 14:50:00
11509,2016-03-31 15:00:00
11510,2016-03-31 15:10:00
11511,2016-03-31 15:20:00
11512,2016-03-31 15:30:00
11513,2016-03-31 15:40:00
11514,2016-03-31 15:50:00
11515,2016-03-31 16:00:00
11516,2016-03-31 16:10:00
11517,2016-03-31 16:20:00
11518,2016-03-31 16:30:00
11519,2016-03-31 16:40:00
11520,2016-03-31 16:50:00
11521,2016-03-31 17:00:00
11522,2016-03-31 17:10:00
11523,2016-03-31 17:20:00
11524,2016-03-31 17:30:00
11525,2016-03-31 17:40:00
11526,2016-03-31 17:50:00
11527,2016-03-31 18:00:00
11528,2016-03-31 18:10:00
11529,2016-03-31 18:20:00
11530,2016-03-31 18:30:00
11531,2016-03-31 18:40:00
11532,2016-03-31 18:50:00
11533,2016-03-31 19:00:00
11534,2016-03-31 19:10:00
11535,2016-03-31 19:20:00
11536,2016-03-31 19:30:00
11537,2016-03-31 19:40:00
11538,2016-03-31 19:50:00
11539,2016-03-31 20:00:00
11540,2016-03-31 20:10:00
11541,2016-03-31 20:20:00
11542,2016-03-31 20:30:00
11543,2016-03-31 20:40:00
11544,2016-03-31 20:50:00
11545,2016-03-31 21:00:00
11546,2016-03-31 21:10:00
11547,2016-03-31 21:20:00
11548,2016-03-31 21:30:00
11549,2016-03-31 21:40:00
11550,2016-03-31 21:50:00
11551,2016-03-31 22:00:00
11552,2016-03-31 22:10:00
11553,2016-03-31 22:20:00
11554,2016-03-31 22:30:00
11555,2016-03-31 22:40:00
11556,2016-03-31 22:50:00
11557,2016-03-31 23:00:00
11558,2016-03-31 23:10:00
11559,2016-03-31 23:20:00
11560,2016-03-31 23:30:00
11561,2016-03-31 23:40:00
11562,2016-03-31 23:50:00
11563,2016-04-01 00:00:00
11564,2016-04-01 00:10:00
11565,2016-04-01 00:20:00
11566,2016-04-01 00:30:00
11567,2016-04-01 00:40:00
11568,2016-04-01 00:50:00
11569,2016-04-01 01:00:00
11570,2016-04-01 01:10:00
11571,2016-04-01 01:20:00
11572,2016-04-01 01:30:00
11573,2016-04-01 01:40:00
11574,2016-04-01 01:50:00
11575,2016-04-01 02:00:00
11576,2016-04-01 02:10:00
11577,2016-04-01 02:20:00
11578,2016-04-01 02:30:00
11579,2016-04-01 02:40:00
11580,2016-04-01 02:50:00
11581,2016-04-01 03:00:00
11582,2016-04-01 03:10:00
11583,2016-04-01 03:20:00
11584,2016-04-01 03:30:00
11585,2016-04-01 03:40:00
11586,2016-04-01 03:50:00
11587,2016-04-01 04:00:00
11588,2016-04-01 04:10:00
11589,2016-04-01 04:20:00
11590,2016-04-01 04:30:00
11591,2016-04-01 04:40:00
11592,2016-04-01 04:50:00
11593,2016-04-01 05:00:00
11594,2016-04-01 05:10:00
11595,2016-04-01 05:20:00
11596,2016-04-01 05:30:00
11597,2016-04-01 05:40:00
11598,2016-04-01 05:50:00
11599,2016-04-01 06:00:00
11600,2016-04-01 06:10:00
11601,2016-04-01 06:20:00
11602,2016-04-01 06:30:00
11603,2016-04-01 06:40:00
11604,2016-04-01 06:50:00
11605,2016-04-01 07:00:00
11606,2016-04-01 07:10:00
11607,2016-04-01 07:20:00
11608,2016-04-01 07:30:00
11609,2016-04-01 07:40:00
11610,2016-04-01 07:50:00
11611,2016-04-01 08:00:00
11612,2016-04-01 08:10:00
11613,2016-04-01 08:20:00
11614,2016-04-01 08:30:00
11615,2016-04-01 08:40:00
11616,2016-04-01 08:50:00
11617,2016-04-01 09:00:00
11618,2016-04-01 09:10:00
11619,2016-04-01 09:20:00
11620,2016-04-01 09:30:00
11621,2016-04-01 09:40:00
11622,2016-04-01 09:50:00
11623,2016-04-01 10:00:00
11624,2016-04-01 10:10:00
11625,2016-04-01 10:20:00
11626,2016-04-01 10:30:00
11627,2016-04-01 10:40:00
11628,2016-04-01 10:50:00
11629,2016-04-01 11:00:00
11630,2016-04-01 11:10:00
11631,2016-04-01 11:20:00
11632,2016-04-01 11:30:00
11633,2016-04-01 11:40:00
11634,2016-04-01 11:50:00
11635,2016-04-01 12:00:00
11636,2016-04-01 12:10:00
11637,2016-04-01 12:20:00
11638,2016-04-01 12:30:00
11639,2016-04-01 12:40:00
11640,2016-04-01 12:50:00
11641,2016-04-01 13:00:00
11642,2016-04-01 13:10:00
11643,2016-04-01 13:20:00
11644,2016-04-01 13:30:00
11645,2016-04-01 13:40:00
11646,2016-04-01 13:50:00
11647,2016-04-01 14:00:00
11648,2016-04-01 14:10:00
11649,2016-04-01 14:20:00
11650,2016-04-01 14:30:00
11651,2016-04-01 14:40:00
11652,2016-04-01 14:50:00
11653,2016-04-01 15:00:00
11654,2016-04-01 15:10:00
11655,2016-04-01 15:20:00
11656,2016-04-01 15:30:00
11657,2016-04-01 15:40:00
11658,2016-04-01 15:50:00
11659,2016-04-01 16:00:00
11660,2016-04-01 16:10:00
11661,2016-04-01 16:20:00
11662,2016-04-01 16:30:00
11663,2016-04-01 16:40:00
11664,2016-04-01 16:50:00
11665,2016-04-01 17:00:00
11666,2016-04-01 17:10:00
11667,2016-04-01 17:20:00
11668,2016-04-01 17:30:00
11669,2016-04-01 17:40:00
11670,2016-04-01 17:50:00
11671,2016-04-01 18:00:00
11672,2016-04-01 18:10:00
11673,2016-04-01 18:20:00
11674,2016-04-01 18:30:00
11675,2016-04-01 18:40:00
11676,2016-04-01 18:50:00
11677,2016-04-01 19:00:00
11678,2016-04-01 19:10:00
11679,2016-04-01 19:20:00
11680,2016-04-01 19:30:00
11681,2016-04-01 19:40:00
11682,2016-04-01 19:50:00
11683,2016-04-01 20:00:00
11684,2016-04-01 20:10:00
11685,2016-04-01 20:20:00
11686,2016-04-01 20:30:00
11687,2016-04-01 20:40:00
11688,2016-04-01 20:50:00
11689,2016-04-01 21:00:00
11690,2016-04-01 21:10:00
11691,2016-04-01 21:20:00
11692,2016-04-01 21:30:00
11693,2016-04-01 21:40:00
11694,2016-04-01 21:50:00
11695,2016-04-01 22:00:00
11696,2016-04-01 22:10:00
11697,2016-04-01 22:20:00
11698,2016-04-01 22:30:00
11699,2016-04-01 22:40:00
11700,2016-04-01 22:50:00
11701,2016-04-01 23:00:00
11702,2016-04-01 23:10:00
11703,2016-04-01 23:20:00
11704,2016-04-01 23:30:00
11705,2016-04-01 23:40:00
11706,2016-04-01 23:50:00
11707,2016-04-02 00:00:00
11708,2016-04-02 00:10:00
11709,2016-04-02 00:20:00
11710,2016-04-02 00:30:00
11711,2016-04-02 00:40:00
11712,2016-04-02 00:50:00
11713,2016-04-02 01:00:00
11714,2016-04-02 01:10:00
11715,2016-04-02 01:20:00
11716,2016-04-02 01:30:00
11717,2016-04-02 01:40:00
11718,2016-04-02 01:50:00
11719,2016-04-02 02:00:00
11720,2016-04-02 02:10:00
11721,2016-04-02 02:20:00
11722,2016-04-02 02:30:00
11723,2016-04-02 02:40:00
11724,2016-04-02 02:50:00
11725,2016-04-02 03:00:00
11726,2016-04-02 03:10:00
11727,2016-04-02 03:20:00
11728,2016-04-02 03:30:00
11729,2016-04-02 03:40:00
11730,2016-04-02 03:50:00
11731,2016-04-02 04:00:00
11732,2016-04-02 04:10:00
11733,2016-04-02 04:20:00
11734,2016-04-02 04:30:00
11735,2016-04-02 04:40:00
11736,2016-04-02 04:50:00
11737,2016-04-02 05:00:00
11738,2016-04-02 05:10:00
11739,2016-04-02 05:20:00
11740,2016-04-02 05:30:00
11741,2016-04-02 05:40:00
11742,2016-04-02 05:50:00
11743,2016-04-02 06:00:00
11744,2016-04-02 06:10:00
11745,2016-04-02 06:20:00
11746,2016-04-02 06:30:00
11747,2016-04-02 06:40:00
11748,2016-04-02 06:50:00
11749,2016-04-02 07:00:00
11750,2016-04-02 07:10:00
11751,2016-04-02 07:20:00
11752,2016-04-02 07:30:00
11753,2016-04-02 07:40:00
11754,2016-04-02 07:50:00
11755,2016-04-02 08:00:00
11756,2016-04-02 08:10:00
11757,2016-04-02 08:20:00
11758,2016-04-02 08:30:00
11759,2016-04-02 08:40:00
11760,2016-04-02 08:50:00
11761,2016-04-02 09:00:00
11762,2016-04-02 09:10:00
11763,2016-04-02 09:20:00
11764,2016-04-02 09:30:00
11765,2016-04-02 09:40:00
11766,2016-04-02 09:50:00
11767,2016-04-02 10:00:00
11768,2016-04-02 10:10:00
11769,2016-04-02 10:20:00
11770,2016-04-02 10:30:00
11771,2016-04-02 10:40:00
11772,2016-04-02 10:50:00
11773,2016-04-02 11:00:00
11774,2016-04-02 11:10:00
11775,2016-04-02 11:20:00
11776,2016-04-02 11:30:00
11777,2016-04-02 11:40:00
11778,2016-04-02 11:50:00
11779,2016-04-02 12:00:00
11780,2016-04-02 12:10:00
11781,2016-04-02 12:20:00
11782,2016-04-02 12:30:00
11783,2016-04-02 12:40:00
11784,2016-04-02 12:50:00
11785,2016-04-02 13:00:00
11786,2016-04-02 13:10:00
11787,2016-04-02 13:20:00
11788,2016-04-02 13:30:00
11789,2016-04-02 13:40:00
11790,2016-04-02 13:50:00
11791,2016-04-02 14:00:00
11792,2016-04-02 14:10:00
11793,2016-04-02 14:20:00
11794,2016-04-02 14:30:00
11795,2016-04-02 14:40:00
11796,2016-04-02 14:50:00
11797,2016-04-02 15:00:00
11798,2016-04-02 15:10:00
11799,2016-04-02 15:20:00
11800,2016-04-02 15:30:00
11801,2016-04-02 15:40:00
11802,2016-04-02 15:50:00
11803,2016-04-02 16:00:00
11804,2016-04-02 16:10:00
11805,2016-04-02 16:20:00
11806,2016-04-02 16:30:00
11807,2016-04-02 16:40:00
11808,2016-04-02 16:50:00
11809,2016-04-02 17:00:00
11810,2016-04-02 17:10:00
11811,2016-04-02 17:20:00
11812,2016-04-02 17:30:00
11813,2016-04-02 17:40:00
11814,2016-04-02 17:50:00
11815,2016-04-02 18:00:00
11816,2016-04-02 18:10:00
11817,2016-04-02 18:20:00
11818,2016-04-02 18:30:00
11819,2016-04-02 18:40:00
11820,2016-04-02 18:50:00
11821,2016-04-02 19:00:00
11822,2016-04-02 19:10:00
11823,2016-04-02 19:20:00
11824,2016-04-02 19:30:00
11825,2016-04-02 19:40:00
11826,2016-04-02 19:50:00
11827,2016-04-02 20:00:00
11828,2016-04-02 20:10:00
11829,2016-04-02 20:20:00
11830,2016-04-02 20:30:00
11831,2016-04-02 20:40:00
11832,2016-04-02 20:50:00
11833,2016-04-02 21:00:00
11834,2016-04-02 21:10:00
11835,2016-04-02 21:20:00
11836,2016-04-02 21:30:00
11837,2016-04-02 21:40:00
11838,2016-04-02 21:50:00
11839,2016-04-02 22:00:00
11840,2016-04-02 22:10:00
11841,2016-04-02 22:20:00
11842,2016-04-02 22:30:00
11843,2016-04-02 22:40:00
11844,2016-04-02 22:50:00
11845,2016-04-02 23:00:00
11846,2016-04-02 23:10:00
11847,2016-04-02 23:20:00
11848,2016-04-02 23:30:00
11849,2016-04-02 23:40:00
11850,2016-04-02 23:50:00
11851,2016-04-03 00:00:00
11852,2016-04-03 00:10:00
11853,2016-04-03 00:20:00
11854,2016-04-03 00:30:00
11855,2016-04-03 00:40:00
11856,2016-04-03 00:50:00
11857,2016-04-03 01:00:00
11858,2016-04-03 01:10:00
11859,2016-04-03 01:20:00
11860,2016-04-03 01:30:00
11861,2016-04-03 01:40:00
11862,2016-04-03 01:50:00
11863,2016-04-03 02:00:00
11864,2016-04-03 02:10:00
11865,2016-04-03 02:20:00
11866,2016-04-03 02:30:00
11867,2016-04-03 02:40:00
11868,2016-04-03 02:50:00
11869,2016-04-03 03:00:00
11870,2016-04-03 03:10:00
11871,2016-04-03 03:20:00
11872,2016-04-03 03:30:00
11873,2016-04-03 03:40:00
11874,2016-04-03 03:50:00
11875,2016-04-03 04:00:00
11876,2016-04-03 04:10:00
11877,2016-04-03 04:20:00
11878,2016-04-03 04:30:00
11879,2016-04-03 04:40:00
11880,2016-04-03 04:50:00
11881,2016-04-03 05:00:00
11882,2016-04-03 05:10:00
11883,2016-04-03 05:20:00
11884,2016-04-03 05:30:00
11885,2016-04-03 05:40:00
11886,2016-04-03 05:50:00
11887,2016-04-03 06:00:00
11888,2016-04-03 06:10:00
11889,2016-04-03 06:20:00
11890,2016-04-03 06:30:00
11891,2016-04-03 06:40:00
11892,2016-04-03 06:50:00
11893,2016-04-03 07:00:00
11894,2016-04-03 07:10:00
11895,2016-04-03 07:20:00
11896,2016-04-03 07:30:00
11897,2016-04-03 07:40:00
11898,2016-04-03 07:50:00
11899,2016-04-03 08:00:00
11900,2016-04-03 08:10:00
11901,2016-04-03 08:20:00
11902,2016-04-03 08:30:00
11903,2016-04-03 08:40:00
11904,2016-04-03 08:50:00
11905,2016-04-03 09:00:00
11906,2016-04-03 09:10:00
11907,2016-04-03 09:20:00
11908,2016-04-03 09:30:00
11909,2016-04-03 09:40:00
11910,2016-04-03 09:50:00
11911,2016-04-03 10:00:00
11912,2016-04-03 10:10:00
11913,2016-04-03 10:20:00
11914,2016-04-03 10:30:00
11915,2016-04-03 10:40:00
11916,2016-04-03 10:50:00
11917,2016-04-03 11:00:00
11918,2016-04-03 11:10:00
11919,2016-04-03 11:20:00
11920,2016-04-03 11:30:00
11921,2016-04-03 11:40:00
11922,2016-04-03 11:50:00
11923,2016-04-03 12:00:00
11924,2016-04-03 12:10:00
11925,2016-04-03 12:20:00
11926,2016-04-03 12:30:00
11927,2016-04-03 12:40:00
11928,2016-04-03 12:50:00
11929,2016-04-03 13:00:00
11930,2016-04-03 13:10:00
11931,2016-04-03 13:20:00
11932,2016-04-03 13:30:00
11933,2016-04-03 13:40:00
11934,2016-04-03 13:50:00
11935,2016-04-03 14:00:00
11936,2016-04-03 14:10:00
11937,2016-04-03 14:20:00
11938,2016-04-03 14:30:00
11939,2016-04-03 14:40:00
11940,2016-04-03 14:50:00
11941,2016-04-03 15:00:00
11942,2016-04-03 15:10:00
11943,2016-04-03 15:20:00
11944,2016-04-03 15:30:00
11945,2016-04-03 15:40:00
11946,2016-04-03 15:50:00
11947,2016-04-03 16:00:00
11948,2016-04-03 16:10:00
11949,2016-04-03 16:20:00
11950,2016-04-03 16:30:00
11951,2016-04-03 16:40:00
11952,2016-04-03 16:50:00
11953,2016-04-03 17:00:00
11954,2016-04-03 17:10:00
11955,2016-04-03 17:20:00
11956,2016-04-03 17:30:00
11957,2016-04-03 17:40:00
11958,2016-04-03 17:50:00
11959,2016-04-03 18:00:00
11960,2016-04-03 18:10:00
11961,2016-04-03 18:20:00
11962,2016-04-03 18:30:00
11963,2016-04-03 18:40:00
11964,2016-04-03 18:50:00
11965,2016-04-03 19:00:00
11966,2016-04-03 19:10:00
11967,2016-04-03 19:20:00
11968,2016-04-03 19:30:00
11969,2016-04-03 19:40:00
11970,2016-04-03 19:50:00
11971,2016-04-03 20:00:00
11972,2016-04-03 20:10:00
11973,2016-04-03 20:20:00
11974,2016-04-03 20:30:00
11975,2016-04-03 20:40:00
11976,2016-04-03 20:50:00
11977,2016-04-03 21:00:00
11978,2016-04-03 21:10:00
11979,2016-04-03 21:20:00
11980,2016-04-03 21:30:00
11981,2016-04-03 21:40:00
11982,2016-04-03 21:50:00
11983,2016-04-03 22:00:00
11984,2016-04-03 22:10:00
11985,2016-04-03 22:20:00
11986,2016-04-03 22:30:00
11987,2016-04-03 22:40:00
11988,2016-04-03 22:50:00
11989,2016-04-03 23:00:00
11990,2016-04-03 23:10:00
11991,2016-04-03 23:20:00
11992,2016-04-03 23:30:00
11993,2016-04-03 23:40:00
11994,2016-04-03 23:50:00
11995,2016-04-04 00:00:00
11996,2016-04-04 00:10:00
11997,2016-04-04 00:20:00
